회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS)
(주)딜리,131180,2014/12,1438.15,2469744,48918956,1870.26,2416364,50049149,33956365,22741796,8740956,36210592,24777033,8216714,1720,1720
(주)딜리,131180,2015/12,138.9,5334497,53090554,135.81,5504360,54172563,42510672,26753995,10619418,41493308,26083016,10387474,36984,36984
(주)딜리,131180,2016/12,88.18,1199015,55483523,70.85,1178793,56082261,38637658,25050610,9844662,37156393,24536298,9637119,42439,42103
(주)딜리,131180,2017/12,2467273.56,5041570,56648841,2775732.69,5008140,57156331,50899907,36414281,12018352,50013539,36379373,10858434,1,1
(주)딜리,131180,2018/12,30.21,3243432,57511694,71.75,3102525,57640597,43828703,32048249,11685582,43110610,32042487,10842837,3140,3140
(주)딜리,131180,2019/12,27.41,6045692,57597449,28.39,6052073,58849528,40486467,28742889,10929085,40186673,28572048,10770750,29720,29720
(주)딜리,131180,2020/12,23.43,3626402,55245861,29.03,3706406,55472959,27680416,19056147,7716994,27574173,19085676,7364173,38726,38726
(주)딜리,131180,2021/12,40.81,4143203,57074636,39.81,4126076,57331580,35276380,24934831,8303738,35207137,24938538,8280743,49938,49938
(주)딜리,131180,2022/12,14.17,1285691,58382881,13.63,1291814,58674946,37178543,26550257,8348843,37093241,26542789,8365532,160873,160294
(주)딥노이드,315640,2017/12,,,,,,,,,,,,,,
(주)딥노이드,315640,2018/12,,,,,,,,,,,,,,
(주)딥노이드,315640,2019/12,,,,-88.44,-2599534,-9967463,,,,235102,94327,4044686,,44140
(주)딥노이드,315640,2020/12,,,,-5.25,-3495706,-2275977,,,,1039945,517655,5531064,,954200
(주)딥노이드,315640,2021/12,,,,-15.32,-4612214,13747858,,,,943670,690923,7904295,,499542
(주)딥노이드,315640,2022/12,,,,-54.16,-3707291,9966349,,,,3181549,1632384,7707711,,113706
(주)라닉스,317120,2018/12,,,,,2938327,4508250,,,,9810741,4776516,4238303,,286863
(주)라닉스,317120,2019/12,,,,-0.02,55950,17676838,,,,9044034,3477599,5568310,,104825
(주)라닉스,317120,2020/12,,,,-11.21,-809400,17171180,,,,9127006,3491424,7283893,,147065
(주)라닉스,317120,2021/12,-1.62,-3867618,19333230,-1.53,-3747804,19458213,9214694,3793315,7654094,9214694,3793315,7526861,1375470,1375470
(주)라닉스,317120,2022/12,-0.78,-1592699,14321987,-0.68,-1347952,14321987,10984971,4206949,8578134,10984971,4206949,8336812,2300935,2300935
(주)라온테크,232680,2011/12,,,,,,,,,,,,,,
(주)라온테크,232680,2012/12,,,,,,,,,,,,,,
(주)라온테크,232680,2013/12,,,,,,,,,,,,,,
(주)라온테크,232680,2014/12,,,,,,,,,,,,,,
(주)라온테크,232680,2015/12,,,,,,,,,,,,,,
(주)라온테크,232680,2016/12,,,,,,,,,,,,,,
(주)라온테크,232680,2017/12,,,,,,,,,,,,,,
(주)라온테크,232680,2018/12,,,,0.65,3978267,4562004,,,,24340758,19528874,4541043,,413603
(주)라온테크,232680,2019/12,,,,-3.43,-285756,3297046,,,,12632424,9162681,4681212,,352765
(주)라온테크,232680,2020/12,,,,3.64,-667381,4497966,,,,18399628,12961011,4384582,,286156
(주)라온테크,232680,2021/12,,,,24.62,40479,19506084,,,,36858185,25886761,5725099,,213115
(주)라온테크,232680,2022/12,,,,39.31,8060597,28103785,,,,59431713,42028281,8460318,,227518
(주)라온텍,418420,2012/12,,,,,,,,,,,,,,
(주)라온텍,418420,2013/12,,,,,,,,,,,,,,
(주)라온텍,418420,2021/12,,,,,591946,5791910,,,,5786383,3532256,3818254,,1047371
(주)라온텍,418420,2022/12,,,,8.65,404090,7482903,,,,10916365,4925295,5668625,,37281
(주)라이온켐텍,171120,2010/12,,,,13.96,4770582,13563464,,,,62309584,50418440,5297975,,452188
(주)라이온켐텍,171120,2011/12,,,,25.55,7919824,21873355,,,,80121191,61993361,5637307,,481549
(주)라이온켐텍,171120,2012/12,,,,30.94,13278006,36315175,,,,93342274,65570074,7631096,,651065
(주)라이온켐텍,171120,2013/12,,,,49.94,11183335,74664208,,,,103142696,75261943,9463702,,368770
(주)라이온켐텍,171120,2014/12,,,,572.29,3332123,79194016,,,,113997945,85356192,10416682,,31846
(주)라이온켐텍,171120,2015/12,,,,242.07,25574371,93207321,,,,115052995,82947517,10946174,,87410
(주)라이온켐텍,171120,2016/12,,,,290.5,19407993,106711196,,,,120686730,86771621,15184784,,64475
(주)라이온켐텍,171120,2017/12,,,,119.65,8864282,107616253,,,,131372664,109910601,13422238,,67192
(주)라이온켐텍,171120,2018/12,,,,14.86,5226114,102152331,,,,137943447,122205028,12930485,,188976
(주)라이온켐텍,171120,2019/12,,,,30.44,7026814,109033914,,,,156075491,130400393,14141964,,378934
(주)라이온켐텍,171120,2020/12,,,,59.02,22596169,111366630,,,,132570839,103597299,13113241,,268708
(주)라이온켐텍,171120,2021/12,,,,55.42,2172655,115893191,,,,150416279,123648743,17336777,,170167
(주)라이온켐텍,171120,2022/12,26.57,18387756,122550742,26.2,18387273,122271935,152000681,121018097,19996159,149932106,119214197,19883697,413554,413530
(주)라이콤,388790,2021/12,,,,,,,,,,,,,,
(주)라이콤,388790,2022/12,,,,,,,,,,,,,,
(주)라이프시맨틱스,347700,2018/12,,,,,-2003081,607352,,,,691045,0,3558216,,215721
(주)라이프시맨틱스,347700,2019/12,,,,-10.68,-3354487,-3527686,,,,1161974,0,4740743,,335018
(주)라이프시맨틱스,347700,2020/12,,,,-8.17,-1267716,2185922,,,,2665429,810167,5513032,,447945
(주)라이프시맨틱스,347700,2021/12,,,,-19.93,-5067399,13058549,,,,4634373,486674,10185431,,303009
(주)라이프시맨틱스,347700,2022/12,,,,-4.47,-5119864,9571359,,,,2818920,287640,8140749,,1255245
(주)라파스,214260,2013/12,,,,,,,,,,,,,,
(주)라파스,214260,2014/12,,,,,,,,,,,,,,
(주)라파스,214260,2015/12,20.43,2649298,29155727,20.4,2559040,29128971,16463705,6790624,4750067,16358915,6825344,4618833,240930,240930
(주)라파스,214260,2016/12,-22.47,-638288,29412023,-22.91,-429069,29352528,9442220,4534217,5744137,9136428,4350911,5638232,37218,37218
(주)라파스,214260,2017/12,-73.58,-1552010,24144882,-74.29,-1126367,23542501,6937222,4646994,6859453,6759888,4609734,6673070,62095,60878
(주)라파스,214260,2018/12,-14.98,-651088,20168488,-12.15,-1168657,20069022,10051484,6401428,7463304,9725083,6371488,6279357,254545,240709
(주)라파스,214260,2019/12,-1.6,-2771345,47930637,-0.75,-2982529,47756939,18168040,9918103,8683015,17927889,10187687,7925377,270107,246822
