,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,이자_부실,현금흐름_부실,자본_부실,부실
5721,비나텍(주),126340,2021/12,22.26113209480915,-11.58,62.40572162916839,15.75117778944326,4.857251139237633,20.22,30.89975186116383,11.49,15.31,12.01,16.01,0.83,85.05,33.12,0.55,1.05,1.15,1.21,1.55,5.528669411761916,4.38,0.78,0.0,94.38,124.57,34.81,458.49,26.7,60.23,1.437758178411101,840.72,1783.29,135.93,53.71,56.83795058677398,51.01,144.47,102.84,28.22,93.61118830182326,519.12,96.03,7.26,8.77,3.56,7.15,9516.14,9927.79,5.71177080140366,7.61040542905901,0.0,0.0,0.0,0.0
5722,비나텍(주),126340,2022/12,35.372281597178,66.23,55.70076891867751,21.36700005234758,44.32093695838864,0.93,31.54914815362167,13.23,16.52,16.82,20.99,1.23,88.51,40.56,0.61,1.27,1.17,1.55,2.0,6.842913917495421,4.74,0.88,0.0,104.09,0.0,0.0,0.0,26.29,54.85,2.13418596255995,2080.18,2142.56,105.19,49.61,59.46946257266146,45.73,124.35,101.09,35.85,95.51023615512068,571.89,118.65,10.85,12.21,5.89,11.11,12921.25,10119.93,7.01367381248888,8.753239312412292,0.0,0.0,0.0,0.0
5723,비디아이(주),148140,2017/12,0.0,0.0,0.0,0.0,0.0,-4.84,10.4149560591489,5.93,3.79,17.71,11.41,0.66,95.24,20.72,0.98,2.99,1.46,1.27,1.27,18.28510197923768,1.67,0.76,0.0,219.18,0.0,0.0,0.0,13.33,98.85,0.6813004450336142,-2119.91,1099.18,2892.36,13.61,51.05939207377924,32.77,148.95,148.95,9.67,0.0,414.01,205.17,-17.18,-32.88,-11.55,-11.8,17971.65,7181.47,5.803537645095794,3.712653174379883,0.0,1.0,0.0,1.0
5724,비비씨(주),318410,2020/12,85.07,34.03,70.71,137.7,20.9,0.0,41.02352403434278,27.19,22.68,21.63,18.04,0.62,75.59,21.68,0.56,0.8,1.88,0.94,1.2,8.044047251100347,6.37,0.69,0.0,147.18,0.0,0.0,0.0,25.76,93.93,1.576395025392866,1547.3,2360.02,296.85,59.83,44.08594014615629,76.2,367.64,305.55,245.59,23.19618491746844,2703.09,31.23,33.68,44.64,8.02,18.62,8707.22,15957.54,11.70566684202977,9.765967076128495,0.0,0.0,0.0,0.0
5725,비비씨(주),318410,2021/12,2.977947677594576,-69.47,-59.1026137842131,7.684211006181684,-2.035146818388614,-6.25,31.81485816632603,8.47,9.47,4.52,5.47,0.2,89.31,25.7,0.42,0.53,1.89,0.69,0.85,3.562208587674018,4.56,0.54,0.0,115.3,0.0,0.0,0.0,21.97,75.59,0.627115321507988,-1517.0,2460.42,263.65,53.64,60.09801447720039,79.68,358.36,279.51,101.14,30.51897679119632,397.19,25.5,-4.51,-8.85,-0.92,-2.24,6707.28,13440.61,3.470251794981339,3.878524832651974,0.0,0.0,0.0,0.0
5726,비비씨(주),318410,2022/12,-6.837101585183082,-38.81,-70.66730428862,1.766560451113335,23.03641089641483,1.11,30.32253887134955,4.21,2.26,2.64,2.16,-0.18,96.63,28.35,0.52,0.63,3.11,0.95,1.24,4.036127166277151,6.17,0.78,0.0,92.54,0.0,0.0,0.0,20.31,50.72,0.1839498290173805,1251.74,2530.8,245.37,37.54,71.60140614830934,87.04,669.52,499.46,136.98,29.86013805048136,779.43,14.89,-6.31,-15.48,-0.82,-1.51,8148.49,13770.98,2.279453981223099,1.221168412114553,0.0,0.0,0.0,0.0
5727,비씨엔씨(주),146320,2022/12,59.0,25.42,36.34,145.33,27.65,15.63,28.5371447866874,14.11,12.34,22.45,19.46,0.3,86.8,36.24,0.91,1.59,2.12,2.7,6.2,5.482446711979959,12.55,1.42,0.0,111.96,0.0,0.0,0.0,29.85,79.38,0.8187083635627421,848.47,1081.69,343.72,40.32,52.38876907608305,66.11,135.03,63.86,24.86,203.1662676437816,164.93,51.25,24.78,34.4,8.4,11.34,6853.0,6159.11,10.44762590769179,9.136115262070382,0.0,0.0,0.0,0.0
5728,비에이치아이(주),83650,2012/12,58.50436111359843,37.83,181.4560031342271,41.31999869074764,105.4140297309221,40.29,10.33433521117158,4.99,4.77,21.35,20.84,1.55,93.83,77.55,1.05,4.28,1.39,1.73,1.77,77.88261506935858,4.69,0.96,0.01,162.42,331.42,33.05,1217.63,13.34,49.42,1.831166743119266,-8468.76,2046.8,493.26,15.58,38.54305663443721,23.46,122.53,119.35,1.85,14.12811102178036,211.38,326.32,-11.73,-18.6,-8.98,-10.48,38387.57,8099.82,4.275424410905817,4.085565729932903,0.0,0.0,0.0,0.0
5729,비에이치아이(주),83650,2013/12,-2.774012509162013,-1.43,-25.68737925941754,13.41613867532007,23.74134529588313,7.97,9.169316908042973,3.98,2.86,16.84,12.5,1.93,96.93,77.9,1.07,4.23,1.44,1.73,1.78,57.10930162188555,5.5,0.95,0.02,147.82,292.3,28.8,1091.93,13.86,52.9,1.360787996941896,-3238.23,2289.79,532.54,12.72,46.18182425724153,27.36,118.85,114.71,1.89,21.93923355860952,105.63,265.46,-18.49,-26.31,-13.43,-12.32,47501.3,9747.28,4.334380932377027,3.122715484148054,0.0,0.0,0.0,0.0
5730,비에이치아이(주),83650,2014/12,-4.020887376017567,-89.12,-139.551259509817,-7.985276506030075,-18.42909327675365,9.51,7.769281523105175,0.53,-1.39,1.8,-4.72,2.49,100.68,78.76,0.91,3.38,1.24,1.51,1.57,38.82942040099088,6.49,0.78,0.03,101.86,259.7,25.27,949.67,11.31,42.42,-0.5382087920489297,4887.69,2158.72,433.99,12.2,67.24761064147552,26.23,94.85,90.72,2.54,-80.32802173666889,121.69,281.21,2.67,4.32,1.97,2.13,38747.24,8974.63,0.4913479635918528,-1.286814673654344,0.0,0.0,0.0,0.0
5731,비에이치아이(주),83650,2015/12,-16.75107437120273,-1627.36,-855.1212248239326,-38.00906773647436,-29.67417859159602,-17.02,-2.748224956786432,-11.52,-18.86,-35.32,-58.59,1.96,117.32,40.2,0.71,3.07,0.93,1.36,1.42,33.25725463853696,4.96,0.61,0.03,-21.35,426.11,28.87,974.95,-2.39,-5.48,-2.586090269230769,965.2,629.32,-80.57,-3.05,-332.0794013023475,19.53,68.64,66.13,4.19,-7.994401504336033,148.66,411.93,12.15,18.84,9.77,12.49,13708.28,2681.52,-9.014682704781356,-14.76372214943025,0.0,0.0,0.0,0.0
5732,비에이치아이(주),83650,2016/12,-1.975073169775976,0.0,115.0662285020183,12.05684112186343,-12.13114042837892,0.43,14.92914796578554,4.77,3.23,15.84,10.8,2.88,97.12,46.76,0.69,3.32,0.88,1.53,1.6,35.65860847183575,5.92,0.61,0.03,120.7,0.0,0.0,0.0,13.0,30.32,0.3896262692307692,566.98,712.87,466.63,18.53,49.83123388504541,22.33,64.53,61.35,3.15,-8.965220329962726,122.49,347.83,5.74,9.18,4.46,6.36,12045.5,3197.52,3.346930395094674,2.26915355753209,0.0,0.0,0.0,0.0
5733,비에이치아이(주),83650,2017/12,-5.166960225633667,28.07,-19.60119969007776,12.2209359921992,3.827981090576329,1.49,12.89616832392551,5.88,2.5,18.09,7.7,2.7,97.22,48.71,0.75,3.07,0.99,1.7,1.78,39.9549268700982,6.99,0.68,0.03,127.47,0.0,0.0,0.0,14.46,30.94,0.3132548461538461,957.47,760.86,536.82,18.83,54.44648857175702,26.42,67.72,65.35,5.22,-7.356363736123779,110.98,278.44,6.36,9.66,4.68,6.09,12506.6,3745.78,4.519991434105649,1.923772813553589,0.0,0.0,0.0,0.0
5734,비에이치아이(주),83650,2018/12,-13.70049104235248,-221.53,-463.7668568206815,-24.94406096283069,-34.85967139562892,-13.0,2.116784647719355,-10.98,-13.99,-23.75,-30.25,3.83,113.68,36.2,0.54,2.16,0.71,1.37,1.42,39.31869872051475,7.28,0.51,0.03,43.5,0.0,0.0,0.0,5.53,10.58,-1.139517307692308,730.0,546.2,197.28,9.55,164.6749874495819,22.98,52.52,50.71,2.61,-3.80760823873553,67.01,335.13,7.8,12.39,6.0,10.36,8146.84,2814.69,-6.365337170858498,-8.109024003449491,0.0,0.0,0.0,0.0
5735,비에이치아이(주),83650,2019/12,1.313691749195449,0.0,50.11620642343503,-16.800898164994,5.20939612707915,-4.34,3.818384337927359,-5.59,-6.63,-16.2,-19.22,3.98,106.68,24.17,0.61,2.9,0.77,1.64,1.7,47.05550781195563,12.9,0.59,0.02,76.27,0.0,0.0,0.0,8.8,17.54,-0.5684344615384616,696.63,437.08,351.37,14.61,91.34382553573464,18.87,60.25,58.12,6.46,-5.348202204041661,74.87,429.87,6.18,10.57,5.01,8.32,8571.24,2312.81,-3.366743947700048,-3.992637841061569,0.0,0.0,0.0,0.0
5736,비에이치아이(주),83650,2020/12,6.52159542785639,0.0,130.870624690107,40.42663379081577,9.238763941383535,3.02,13.99663761030767,4.63,1.87,13.42,5.4,3.38,97.91,21.96,0.64,2.9,0.82,1.77,1.83,50.8570696195828,24.17,0.67,0.01,116.13,0.0,0.0,0.0,12.84,24.1,0.1754792692307692,134.69,654.15,608.0,20.8,57.07372816738372,24.88,60.82,58.74,9.92,-5.29903668810992,0.0,301.94,3.65,6.12,2.74,4.44,9363.12,3334.49,2.857276872571609,1.157091421883628,0.0,0.0,0.0,0.0
5737,비에이치아이(주),83650,2021/12,-1.030941890866617,0.0,-858.0800361909944,-34.35042687690749,-3.515194592453981,-2.93,-2.710192987580288,-13.03,-14.73,-37.67,-42.59,2.83,113.44,-15.21,0.6,2.89,0.76,1.74,1.79,57.16783610458764,0.0,0.63,0.02,32.42,0.0,0.0,0.0,3.7,7.14,-1.330273307692308,-675.72,394.98,194.48,6.15,214.901902186508,16.5,54.12,52.67,4.41,-3.150760940635082,0.0,505.93,-2.16,-3.68,-1.8,-2.99,9033.99,2073.07,-7.84413213482339,-8.863051985506162,0.0,0.0,0.0,0.0
5738,비에이치아이(주),83650,2022/12,15.1535512452013,0.0,44.72577150571661,-23.08059633006084,40.5789701487863,6.55,10.57902599625728,2.46,-5.79,14.23,-33.64,2.67,105.39,-57.31,0.79,5.8,0.91,1.96,2.0,82.9294778071918,0.0,0.74,0.01,66.63,0.0,0.0,0.0,7.22,16.54,-0.7352983076923076,586.24,279.59,477.52,9.82,102.8773707977304,11.02,65.26,63.85,7.62,-4.04290431265313,0.0,807.12,-0.29,-0.55,-0.26,-0.35,12699.89,1547.17,1.804298418164665,-4.254305275921699,0.0,0.0,0.0,0.0
5739,빛샘전자(주),72950,2012/12,10.82,-28.63,-22.94,19.42,-3.02,0.0,10.57902599625728,10.4,9.63,10.34,9.57,-1.28,89.25,8.98,0.86,0.99,6.25,1.33,1.56,75.85921513742309,4.24,1.14,1.0,79.74,112.26,10.56,348.6,22.87,71.03,-0.7352983076923076,1002.39,1270.34,754.89,28.04,102.8773707977304,89.34,848.35,722.75,97.69,16.78371390994789,274.49,11.93,78.31,2836.28,8.35,10.23,6476.94,7002.4,8.485123588761557,7.856575632283041,0.0,0.0,0.0,0.0
5740,빛샘전자(주),72950,2013/12,0.0,-55.37,0.0,0.0,0.0,-3.64,10.57902599625728,5.0,4.62,4.2,3.88,-1.39,93.89,4.48,0.75,0.84,6.86,1.14,1.32,75.85921513742309,4.59,1.01,1.29,68.37,121.42,9.41,369.93,18.48,56.31,-0.7352983076923076,533.38,1308.04,726.62,24.97,102.8773707977304,88.84,763.57,664.89,69.33,14.87241060450668,251.82,12.56,85.77,0.0,9.57,12.94,5803.82,6862.18,3.703378313416472,3.422131445416053,0.0,0.0,0.0,0.0
5741,빛샘전자(주),72950,2014/12,-87.1929249969136,0.0,133.1137713024478,-4.350290658475444,-91.46403095855088,-11.32,20.28717011921333,3.66,22.46,2.18,13.76,-1.12,81.16,3.11,0.49,0.59,2.77,0.96,1.39,4.263562862598439,2.67,0.78,0.0,65.6,205.45,5.39,495.59,21.04,45.3,1.055101666666667,418.75,1454.54,572.32,42.97,39.41147668357418,82.33,433.07,301.62,55.98,39.4671203156152,256.19,21.46,24.71,251.25,4.37,8.91,4697.59,6703.66,1.791197925872157,10.9998646782125,0.0,0.0,0.0,0.0
5742,빛샘전자(주),72950,2015/12,9.06639643084094,124.77,-56.09966496119647,4.204773389274635,91.35659111239482,0.0,18.47436099579092,4.3,5.15,4.79,5.92,-0.34,94.08,6.67,0.9,1.11,4.58,1.66,2.19,6.814565431784767,4.28,1.32,1.37,88.09,187.43,2.58,516.97,21.45,54.33,0.4631931666666667,837.25,1530.44,844.71,24.97,64.91444857743515,78.66,353.26,284.57,61.92,27.12268188230161,233.18,27.13,28.13,376.8,6.0,6.99,8989.14,6956.65,3.691328222173373,4.427557529703803,0.0,0.0,0.0,0.0
5743,빛샘전자(주),72950,2016/12,0.3582340705386976,21.07,7.212865474771325,5.579877725241758,8.561739740252575,1.06,17.34492213482239,4.79,5.09,5.53,5.88,-0.29,94.33,6.0,0.93,1.15,4.83,1.64,2.07,7.89827343773606,4.37,1.31,0.46,80.32,0.0,0.0,0.0,23.19,57.36,0.4966026666666667,678.98,1618.56,1021.7,24.95,63.08771463854745,82.75,447.19,348.65,153.39,28.38171167942455,229.43,20.84,41.87,454.87,7.22,7.77,9758.77,7197.66,4.453074236588133,4.729966945017176,0.0,0.0,0.0,0.0
5744,빛샘전자(주),72950,2017/12,2.955953125764949,42.11,24.11142912375286,5.802010824239375,-3.658531545079676,-8.42,20.78620288311109,7.07,6.56,7.43,6.76,-0.31,92.85,4.46,0.88,1.05,5.49,1.52,1.94,7.066125490051166,4.8,1.27,1.28,87.7,0.0,0.0,0.0,23.68,62.6,0.6163406666666666,869.08,1729.13,1492.96,27.23,63.15042037380451,85.04,572.77,452.48,99.5,25.44499873218303,232.3,17.59,47.87,0.0,7.16,8.23,9401.74,7358.46,6.14675575726987,5.701884538304413,0.0,0.0,0.0,0.0
5745,빛샘전자(주),72950,2018/12,1.200668762348989,-59.73,-53.79541184474819,2.300544069818471,-15.96857972348812,9.2,18.02269770390189,3.39,3.6,2.88,3.16,-0.55,95.7,3.89,0.73,0.85,5.01,1.21,1.52,5.876076983698776,4.48,1.04,0.0,73.88,190.44,2.9,541.41,18.43,50.36,0.2847776666666667,645.98,1771.17,1595.09,25.51,71.05508823891772,85.97,655.76,523.52,81.23,23.79463807991656,258.22,16.32,49.35,0.0,6.92,9.59,7900.42,7608.38,2.44615262588993,2.603275551664827,0.0,0.0,0.0,0.0
5746,빛샘전자(주),72950,2019/12,1.505723282711234,17.03,10.27444801968319,2.160523080725028,-2.025416210080379,-2.11,16.83629181485558,4.05,4.06,3.29,3.46,-0.84,95.08,4.32,0.7,0.81,5.11,1.14,1.36,7.152451597552214,5.37,0.99,7.64,88.58,189.88,2.08,567.96,19.24,54.83,0.314037,1217.43,1814.35,2563.98,27.6,71.94203296531839,86.52,683.31,601.63,101.36,14.00195003159252,202.81,15.58,62.25,5500.89,8.39,12.04,7740.4,7856.63,2.820172257787824,2.828163429794214,0.0,0.0,0.0,0.0
5747,빛샘전자(주),72950,2020/12,19.28812706515847,-41.85,-43.87190044485204,8.119217436095354,2.198568265390902,-15.05,17.04109353647397,2.3,2.23,1.82,1.91,-0.27,97.51,3.5,0.65,0.79,3.63,1.05,1.21,7.856930568589244,5.83,0.87,1.42,92.04,0.0,0.0,0.0,13.39,40.09,0.176263,752.69,1971.72,1115.4,22.42,74.67293970812689,78.42,394.02,336.45,57.03,19.58290589669868,242.88,27.52,34.46,69.24,7.44,12.45,7910.58,8643.97,1.374865635214196,1.330722867825819,0.0,0.0,0.0,0.0
5748,빛샘전자(주),72950,2021/12,4.957355333599383,269.97,296.0956071325235,7.273088961763904,72.30781295107053,49.37,13.36964695250523,4.94,5.12,6.26,6.5,-0.07,94.31,15.22,1.0,1.27,4.85,1.62,1.94,9.693184587979404,8.61,1.28,0.0,77.83,0.0,0.0,0.0,15.53,48.96,0.6723021657206494,194.98,2031.26,1370.34,15.84,54.25566243110131,80.15,366.07,297.73,40.43,25.68615301923671,0.0,24.77,17.28,34.38,3.43,3.5,13207.29,10355.13,4.846297889913934,5.021977550608741,0.0,0.0,0.0,0.0
5749,빛샘전자(주),72950,2022/12,0.1251771979954289,-37.72,-47.58449470281832,1.855387084733493,13.72592029025397,-5.93,9.710533675309646,2.71,2.36,3.73,3.31,-0.39,97.19,4.72,1.11,1.38,5.82,1.79,2.17,10.39181093114181,9.15,1.42,0.0,87.09,189.97,0.87,692.89,13.24,40.88,0.3523905772863742,899.67,2095.34,608.94,11.88,68.44456949101023,81.54,385.57,324.48,51.0,21.39091276086021,220.96,22.65,22.09,52.41,4.08,3.66,14927.12,10625.39,3.014558425005701,2.629003995525812,0.0,0.0,0.0,0.0
5750,삼륭물산(주),14970,2012/12,36.12745387470528,85.1,27.72601118633091,8.68138320704756,138.8667515190916,12.5,15.15153736624948,8.97,4.92,17.48,10.0,1.86,94.05,65.24,0.96,1.95,1.91,2.08,2.62,10.05834549992174,6.63,1.23,0.0,158.07,147.29,102.19,1235.65,20.22,59.07,0.2988545454545454,599.28,546.62,147.64,24.18,37.83803263239879,44.7,120.16,79.79,16.31,200.2492878268364,328.86,123.7,10.18,13.54,5.63,6.73,6069.66,3088.17,7.50145424203659,4.117141737282022,0.0,0.0,0.0,0.0
5751,삼륭물산(주),14970,2013/12,0.1042507369034055,-10.17,-6.161929571310846,7.300985166008232,-4.599112882872939,8.33,14.8719649229146,8.45,4.84,14.54,8.71,1.36,94.51,66.25,0.8,1.72,1.49,2.2,3.34,6.439562423160203,5.58,1.16,0.0,130.14,115.59,75.51,1103.69,19.73,59.48,0.2804393388429752,975.77,596.37,151.71,24.76,43.03515281647726,47.92,102.67,66.95,22.46,1336.17862681236,271.63,108.7,20.81,28.37,10.84,13.6,5790.51,3210.97,6.731691647466205,3.859422886280494,0.0,0.0,0.0,0.0
5752,삼륭물산(주),14970,2014/12,5.403735244069512,-30.94,-62.63263427278803,0.1686680685784694,0.2099244535721451,8.97,12.19955886469197,5.82,1.81,9.69,3.48,1.24,96.3,67.56,0.78,1.67,1.46,2.31,3.45,6.944809938194493,6.15,1.11,0.0,121.57,85.56,49.2,981.19,17.01,50.32,0.1047927933884298,320.3,607.92,164.55,22.45,51.23730919381786,45.54,83.2,56.93,19.63,-156.3875642504022,425.3,119.61,15.54,20.43,8.46,11.17,5802.67,3203.72,4.410602021841585,1.368229182330894,0.0,0.0,0.0,0.0
5753,삼륭물산(주),14970,2015/12,2.794088332410759,96.91,313.2243022200126,10.4453111239696,5.431007052645667,-18.82,17.23014348402316,10.87,7.08,18.13,12.09,1.07,92.01,68.77,0.79,1.67,1.49,2.34,3.48,7.094289896556833,6.17,1.14,0.0,141.03,120.3,71.74,1223.47,22.5,52.72,0.4330292892561983,519.56,685.07,114.0,28.95,38.18515634855999,48.93,110.69,72.91,24.97,353.5175428978197,316.87,104.39,10.44,14.2,5.33,6.86,6117.81,3330.36,8.448805312428489,5.500175723310317,0.0,0.0,0.0,0.0
5754,삼륭물산(주),14970,2016/12,7.508914441432911,30.44,40.76401680232956,12.68271101852261,9.290439875846069,17.39,18.59457142685932,12.98,9.12,21.18,14.97,0.91,88.67,69.94,0.82,1.63,1.64,2.29,3.28,7.552138162605139,6.31,1.15,0.0,136.67,0.0,0.0,0.0,27.31,66.82,0.6095494214876033,1156.85,784.03,161.22,34.58,36.49503151364743,51.28,94.7,69.29,30.34,-479.3978355445845,282.96,95.01,20.33,29.48,9.9,12.54,6686.18,3470.67,10.2505195073404,7.201512841556876,0.0,0.0,0.0,0.0
5755,삼륭물산(주),14970,2017/12,2.552909972627965,-53.42,-56.57495280350694,6.278784554965753,-10.48582474147799,1.23,13.19013490798709,6.75,4.42,9.03,5.92,1.05,95.43,70.98,0.7,1.34,1.46,1.87,2.49,7.524682919984775,5.95,0.92,0.0,119.08,0.0,0.0,0.0,19.43,54.14,0.2646971239669422,780.57,838.9,153.09,28.18,55.34713936529986,53.14,98.19,75.6,37.88,-1247.125181279483,299.47,88.17,23.82,31.65,11.16,16.19,5985.08,3592.52,4.655745701288984,3.049411617029949,0.0,0.0,0.0,0.0
5756,삼륭물산(주),14970,2018/12,-3.100687022182693,-81.76,-101.7519227964024,-1.633163137285464,-6.14705326961362,-1.22,8.581420021248878,1.31,-0.08,1.61,-0.07,1.26,100.32,71.18,0.66,1.23,1.41,1.76,2.36,6.937896846703205,6.54,0.86,0.0,100.08,0.0,0.0,0.0,16.32,39.21,-0.0046372892561983,361.3,824.09,88.74,24.44,65.58182450348028,53.95,92.44,66.6,32.03,-341.7632306739381,378.45,85.36,14.74,19.38,6.79,10.16,5617.18,3641.62,0.8761804383935564,-0.055132833900608,0.0,0.0,0.0,0.0
5757,삼륭물산(주),14970,2019/12,-1.276913974935757,40.56,927.9445101869144,4.238158058636259,4.408373914788037,-4.94,8.803614852940298,1.77,0.65,2.24,0.85,1.23,99.64,67.63,0.7,1.27,1.58,1.92,2.77,6.231479324890929,7.69,0.93,0.0,120.0,83.45,39.99,1141.97,16.94,38.56,0.0383941818181818,302.53,851.1,82.0,23.99,62.40093873239173,56.96,97.5,64.67,28.86,-1315.287989440968,255.25,75.56,9.29,13.29,4.0,5.66,5864.8,3957.01,1.247519233343924,0.4623733819206826,0.0,0.0,0.0,0.0
5758,삼륭물산(주),14970,2020/12,-7.564779405596942,27.61,-1047.571773960242,-9.006477016298547,-2.028218661085329,-5.19,9.592271400928423,2.3,-6.33,2.93,-7.99,0.77,106.71,68.4,0.72,1.27,1.65,1.89,2.81,5.741154046930465,7.94,1.02,0.0,129.02,0.0,0.0,0.0,12.65,34.07,-0.3638124297520661,385.71,766.05,97.43,16.9,88.74111434521627,56.07,144.38,98.05,47.18,104.3882332808668,295.13,78.34,10.21,14.13,4.48,5.99,5745.85,4082.74,1.722246519824314,-4.739881215419596,0.0,0.0,0.0,0.0
5759,삼륭물산(주),14970,2021/12,-0.9591297296648236,-54.27,77.1524623623144,-3.404066507864883,0.9051584887192364,-8.22,8.35342234506746,1.04,-1.43,1.43,-1.94,0.57,101.33,68.76,0.76,1.37,1.7,1.92,2.76,6.29369997945225,8.01,1.07,0.0,120.15,96.14,47.22,1354.82,15.42,45.55,-0.0831221818181818,347.26,736.89,158.69,20.21,72.66536602759327,54.69,113.1,80.48,38.64,249.0336059267876,317.59,82.85,10.64,14.35,4.82,6.32,5797.86,4133.59,0.7952009475787243,-1.093433591323104,0.0,0.0,0.0,0.0
5760,삼륭물산(주),14970,2022/12,-2.181499262932962,0.0,-108.5418418212203,-5.195566205985315,2.950814579829072,-2.99,6.090511682063902,-1.3,-2.9,-1.91,-4.23,1.05,102.94,68.51,0.79,1.47,1.72,1.94,2.99,5.54642925303536,8.21,1.02,0.0,100.42,0.0,0.0,0.0,13.48,41.61,-0.1733445289256198,-154.9,693.88,167.77,16.8,79.3838611010562,53.0,108.2,64.03,14.61,538.5449045181856,172.8,88.67,2.75,3.86,1.29,1.61,5968.94,4100.94,-1.041825939076202,-2.331119914183104,0.0,0.0,0.0,0.0
5761,삼목강업(주),158380,2013/12,7.83,-26.4,-32.74,16.06,2.42,0.0,6.090511682063902,5.38,5.48,7.37,7.49,0.57,93.88,69.47,0.85,1.37,2.21,3.37,5.95,4.633001524965068,7.45,1.65,1.03,96.25,326.3,113.59,456.96,21.06,29.5,-0.1733445289256198,653.45,397.5,84.73,25.86,79.3838611010562,63.95,101.5,51.27,5.04,3352.15518878839,185.27,56.38,14.03,31.12,5.06,6.21,7044.65,5355.87,4.385170118388662,4.459983369259725,0.0,0.0,0.0,0.0
5762,삼목강업(주),158380,2014/12,0.0,-57.2,0.0,0.0,0.0,-2.25,6.090511682063902,2.21,2.24,2.9,2.94,0.58,97.43,70.04,0.85,1.31,2.39,3.42,6.88,4.633001524965068,8.29,1.84,0.0,95.52,325.29,110.84,469.44,20.35,29.36,-0.1733445289256198,468.34,409.66,86.18,24.06,79.3838611010562,65.24,136.39,66.8,9.37,191.2360400501168,193.31,53.29,19.23,43.41,6.69,7.9,6773.15,5040.75,1.868909061433435,1.898065965364938,0.0,0.0,0.0,0.0
5763,삼목강업(주),158380,2015/12,0.0,-20.83,0.0,0.0,0.0,1.72,6.090511682063902,1.87,2.61,2.24,3.14,0.47,96.95,70.5,0.8,1.2,2.4,3.11,6.57,4.633001524965068,8.46,1.8,26.02,95.23,315.33,97.38,451.52,21.09,30.2,-0.1733445289256198,664.97,420.34,97.79,26.02,79.3838611010562,68.07,136.71,62.59,12.88,201.8977277045765,148.5,46.9,22.65,68.46,7.23,8.92,6351.43,5169.53,1.512188828935965,2.118718550679156,0.0,0.0,0.0,0.0
5764,삼목에스폼(주),18310,2012/12,0.0,41.17,0.0,0.0,0.0,-5.14,6.090511682063902,4.67,3.42,7.31,5.35,0.4,95.65,91.63,1.05,1.56,3.21,3.62,3.81,4.633001524965068,3.97,2.04,0.02,199.6,581.26,4.3,910.31,21.93,34.34,-0.1733445289256198,2068.57,1872.81,4637.76,22.7,79.3838611010562,63.27,103.3,97.36,0.56,180.0942132736548,266.78,58.05,45.88,125.64,16.85,17.45,14892.95,9692.66,4.51264910170441,3.300712473596611,0.0,0.0,0.0,0.0
5765,삼목에스폼(주),18310,2013/12,0.0,277.16,0.0,0.0,0.0,42.17,6.090511682063902,11.81,9.75,24.07,19.88,0.69,87.64,91.92,1.27,2.04,3.37,5.32,5.57,4.633001524965068,5.88,2.39,0.01,255.18,625.55,4.37,813.26,31.38,40.79,-0.1733445289256198,5898.56,2310.36,5833.33,27.64,79.3838611010562,61.54,65.71,63.6,0.67,-6.1586308826624,177.09,62.5,52.88,156.3,20.34,17.92,22229.92,11986.6,13.40035655457816,11.0706040817093,0.0,0.0,0.0,0.0
5766,삼목에스폼(주),18310,2014/12,0.0,93.69,0.0,0.0,0.0,13.14,6.090511682063902,19.8,16.02,36.1,29.2,0.11,79.43,94.01,1.25,1.82,3.93,5.28,5.43,4.633001524965068,6.89,2.62,0.01,322.71,558.78,4.44,794.61,40.61,57.75,-0.1733445289256198,6060.75,3122.25,7266.2,34.25,79.3838611010562,74.42,148.9,145.0,42.51,7.972731677780157,172.37,34.37,107.98,0.0,27.62,23.3,25667.98,15996.08,23.47957700678891,18.99427331712612,0.0,0.0,0.0,0.0
5767,삼목에스폼(주),18310,2015/12,0.0,-17.34,0.0,0.0,0.0,3.75,6.090511682063902,15.82,12.78,23.68,19.13,-0.08,83.48,94.96,1.15,1.5,4.87,4.24,4.33,4.633001524965068,6.93,2.63,0.01,298.64,609.55,5.3,875.73,34.1,48.99,-0.1733445289256198,5295.59,3775.02,5632.35,31.77,79.3838611010562,78.27,179.55,176.58,73.7,3.721533510921218,184.58,27.75,105.59,0.0,22.94,21.37,26566.36,19259.93,16.97490187035309,13.71192830092132,0.0,0.0,0.0,0.0
