회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
(주)아이씨에이치,368600,2022/12,82302546,64115257,18187289,22820912,74834089,53200043,21634046,12925481
(주)아이씨에이치,368600,2023/12,119453404,54534593,64918811,43192695,106792885,41442489,65350396,34019660
(주)아이앤씨테크놀로지,052860,2018/12,63155378,43261744,19893634,31303910,60806364,44024902,16781462,30338163
(주)아이앤씨테크놀로지,052860,2019/12,72454410,55108724,17345686,45567583,66575669,52514717,14060951,45148780
(주)아이앤씨테크놀로지,052860,2020/12,62958348,47693520,15264828,22884990,58622621,45292132,13330489,21521067
(주)아이앤씨테크놀로지,052860,2021/12,64921537,42971307,21950230,29944561,62067029,41556345,20510684,28180145
(주)아이앤씨테크놀로지,052860,2022/12,65397093,44322266,21074828,39384696,62309517,42954580,19354937,38953439
(주)아이앤씨테크놀로지,052860,2023/12,67253083,44505587,22747496,64285596,63323056,41661954,21661103,63415796
(주)아이에스시,095340,2018/12,216779737,178063118,38716619,115859798,200606522,181599029,19007494,101879554
(주)아이에스시,095340,2019/12,208455083,178417642,30037441,87678824,196776621,180885747,15890875,85874871
(주)아이에스시,095340,2020/12,239465749,172721865,66743884,121769459,264469086,207691467,56777618,116524220
(주)아이에스시,095340,2021/12,261724661,222575497,39149163,144669824,266230721,222102376,44128345,143762785
(주)아이에스시,095340,2022/12,358432438,268027134,90405304,178871265,348664150,272402586,76261564,170675479
(주)아이에스시,095340,2023/12,541813160,473452648,68360512,140221940,527789369,480160087,47629282,131183670
(주)아이에스이커머스,069920,2018/12,,,,,81502850,62404721,19098129,34926974
(주)아이에스이커머스,069920,2019/12,78983800,49467857,29515943,36135279,57924121,32641351,25282770,28978026
(주)아이에스이커머스,069920,2020/12,71872949,40500588,31372361,40204856,49880074,21518345,28361729,31530997
(주)아이에스이커머스,069920,2021/12,84497179,66294130,18203049,21515303,82356334,66803759,15552575,9515110
(주)아이에스이커머스,069920,2022/12,,,,,61796349,57128679,4667670,5475494
(주)아이에스이커머스,069920,2023/12,,,,,45206452,41838676,3367775,4646745
(주)아이에이,038880,2018/12,105948882,45242077,60706805,67262017,99045782,56867985,42177796,41805860
(주)아이에이,038880,2019/12,109347269,59864984,49482285,67834575,124143730,82241723,41902007,58941794
(주)아이에이,038880,2020/12,143045284,98343973,44701311,58449522,144365773,113429279,30936493,45467368
(주)아이에이,038880,2021/12,164332350,116312772,48019577,81228450,149418154,124268892,25149262,44047312
(주)아이에이,038880,2022/12,165635843,112319146,53316696,74214715,146134893,120954867,25180027,38018248
(주)아이에이,038880,2023/12,147743931,89875745,57868186,59179509,115896884,92275736,23621148,33088778
(주)아이에이치큐,003560,2018/12,231274872,204579892,26694979,109447251,233661063,209717780,23943282,100747386
(주)아이에이치큐,003560,2019/12,165807959,136851072,28956887,99287415,165426813,137520130,27906683,93504246
(주)아이에이치큐,003560,2020/12,146319857,118664487,27655370,81049279,144751482,118054743,26696740,79481871
(주)아이에이치큐,003560,2021/12,238568446,118178816,120389630,60007423,232934030,118771542,114162488,58789375
(주)아이에이치큐,003560,2022/12,246320129,87476905,158843225,46794199,207307519,61980664,145326855,42885615
(주)아이에이치큐,003560,2023/12,151653101,108609946,43043155,36300282,121185927,91814748,29371179,33631639
(주)아이엘사이언스,307180,2018/12,,,,,,,,
(주)아이엘사이언스,307180,2019/12,,,,,27215219,12170864,15044355,20281482
(주)아이엘사이언스,307180,2020/12,40166964,9593459,30573505,17552542,39072495,9182529,29889967,15402733
(주)아이엘사이언스,307180,2021/12,72860174,15414210,57445964,48634792,58210970,5771976,52438994,38488090
(주)아이엘사이언스,307180,2022/12,72782359,23256020,49526338,49164956,58150462,14180147,43970315,31767894
(주)아이엘사이언스,307180,2023/12,79398208,14444117,64954091,39078135,63801059,3057041,60744018,18073876
(주)아이엠,101390,2018/12,122051136,47077089,74974047,191078977,100014099,47167432,52846667,86427485
(주)아이엠,101390,2019/12,117389823,32695179,84694644,202192400,100222500,32773260,67449240,82764059
(주)아이엠,101390,2020/12,79066911,21575645,57491266,146299792,66862597,16697646,50164951,21368085
(주)아이엠,101390,2021/12,89345033,40826614,48518420,152865884,77267527,38926841,38340687,35258116
(주)아이엠,101390,2022/12,72523744,40857894,31665850,117379641,65082896,34667261,30415634,30266639
(주)아이엠비씨,052220,2018/12,62433022,51256977,11176045,58074993,59721218,50313868,9407350,51034398
(주)아이엠비씨,052220,2019/12,66610004,53436832,13173172,51552466,63356556,52286694,11069862,44570903
(주)아이엠비씨,052220,2020/12,69532673,55295020,14237653,43731791,65858698,53806326,12052372,34996054
(주)아이엠비씨,052220,2021/12,71723971,56968367,14755604,46832867,67713705,55072791,12640913,35949724
(주)아이엠비씨,052220,2022/12,70094091,57772852,12321239,47460159,66189976,55637114,10552861,36232300
(주)아이엠비씨,052220,2023/12,74008499,60397489,13611011,46303655,69051395,58196095,10855300,33491596
(주)아이엠티,451220,2020/12,,,,,,,,
(주)아이엠티,451220,2021/12,,,,,,,,
(주)아이엠티,451220,2022/12,15002845,7577429,7425416,10756718,14714010,7387802,7326207,9297988
(주)아이오케이컴퍼니,078860,2018/12,136720227,92177843,44542383,29736551,128020087,90155315,37864773,24049995
(주)아이오케이컴퍼니,078860,2019/12,156580009,110774875,45805133,48736408,136083850,101679378,34404471,27612482
(주)아이오케이컴퍼니,078860,2020/12,142065776,96790074,45275701,20968142,142116508,96848239,45268270,20968142
(주)아이오케이컴퍼니,078860,2021/12,166507013,151406468,15100545,24307747,165014720,151639814,13374906,20540612
(주)아이오케이컴퍼니,078860,2022/12,135690962,98280761,37410201,18966224,138490301,101925957,36564343,18303689
(주)아이오케이컴퍼니,078860,2023/12,111974414,76651100,35323314,22401905,114851229,80655074,34196155,21728135
(주)아이윈,090150,2018/12,100355064,37045009,63310056,93786701,92746464,31650794,61095670,88537565
(주)아이윈,090150,2019/12,96723157,44219858,52503299,95380947,85047178,38614112,46433066,88335340
(주)아이윈,090150,2020/12,96091134,45203496,50887639,85167570,83777578,39420180,44357398,81603990
(주)아이윈,090150,2021/12,126846594,73853426,52993168,90626244,115607884,66314750,49293134,84178208
(주)아이윈,090150,2022/12,179727966,78789855,100938111,94425492,170576041,73888015,96688026,92935105
(주)아이윈,090150,2023/12,139684242,44766775,94917467,108275071,128446314,39146441,89299873,104491110
(주)아이윈플러스,123010,2018/12,,,,,17628041,6033160,11594881,9236824
(주)아이윈플러스,123010,2019/12,,,,,28829937,7707284,21122653,5448365
(주)아이윈플러스,123010,2020/12,,,,,41767062,25167374,16599688,8052983
(주)아이윈플러스,123010,2021/12,,,,,44631483,27128888,17502595,9066229
(주)아이윈플러스,123010,2022/12,79949318,55180993,24768326,16329170,80002182,55234275,24767906,16329170
(주)아이즈비전,031310,2018/12,150804865,115308122,35496744,160165349,83864348,73294541,10569807,24766761
(주)아이즈비전,031310,2019/12,157431620,114660524,42771096,131548342,76450854,67841493,8609361,18146822
(주)아이즈비전,031310,2020/12,205594349,141781972,63812377,135265814,99544718,83941677,15603040,17455706
(주)아이즈비전,031310,2021/12,247304432,166252721,81051711,145025330,116861239,101810342,15050897,23392889
(주)아이즈비전,031310,2022/12,246527260,164473193,82054068,191621557,126681337,90926523,35754814,28577329
(주)아이즈비전,031310,2023/12,244902404,182872663,62029742,190968431,124718178,100136115,24582063,37341313
(주)아이컴포넌트,059100,2018/12,,,,,53507098,30040238,23466860,25711081
(주)아이컴포넌트,059100,2019/12,,,,,49844304,28714839,21129465,29041712
(주)아이컴포넌트,059100,2020/12,,,,,46465058,29182041,17283017,29117321
(주)아이컴포넌트,059100,2021/12,,,,,50523521,31763137,18760384,35296019
(주)아이컴포넌트,059100,2022/12,,,,,56215658,34951481,21264176,35305746
(주)아이컴포넌트,059100,2023/12,,,,,57952693,36102028,21850664,27349340
(주)아이퀘스트,262840,2018/12,,,,,,,,
(주)아이퀘스트,262840,2019/12,21000317,15547200,5453117,14509597,21000317,15547200,5453117,13153042
(주)아이퀘스트,262840,2020/12,,,,,29801052,20070269,9730783,15270479
(주)아이퀘스트,262840,2021/12,,,,,53238818,41838769,11400049,15677473
(주)아이퀘스트,262840,2022/12,59252267,49543556,9708711,26366937,49275208,43999558,5275650,15546932
(주)아이퀘스트,262840,2023/12,61075326,52018292,9057034,40078913,49718190,45679605,4038585,15664376
(주)아이톡시,052770,2018/12,15432012,730319,14701694,14499261,8251476,-2279290,10530766,14466261
(주)아이톡시,052770,2019/12,8560505,5127723,3432782,3774569,8573109,5141190,3431919,3774569
(주)아이톡시,052770,2020/12,11325292,5918824,5406468,8723400,11429964,5973979,5455985,8491880
(주)아이톡시,052770,2021/12,12687194,5247212,7439982,11663132,12313941,4878308,7435633,11497356
(주)아이톡시,052770,2022/12,14167401,7325985,6841416,28138645,14157279,7318416,6838863,28138645
(주)아이티센,124500,2018/12,403417388,175480298,227937089,697948340,123439579,36655911,86783668,117544352
(주)아이티센,124500,2019/12,392923342,164684630,228238712,1542384997,133509589,41859724,91649865,134543196
(주)아이티센,124500,2020/12,541851968,221026892,320825076,2275082681,121780023,62436298,59343725,119508293
(주)아이티센,124500,2021/12,686717465,240927552,445789914,3280884491,115866293,55355941,60510352,44822212
(주)아이티센,124500,2022/12,830502515,274445277,556057238,2621054378,140243633,62993713,77249920,45240862
(주)아이티아이즈,372800,2018/12,,,,,,,,
(주)아이티아이즈,372800,2019/12,,,,,,,,
(주)아이티아이즈,372800,2020/12,20401774,6457261,13944514,51327270,20008996,6047779,13961217,51313533
(주)아이티아이즈,372800,2021/12,49141086,30096492,19044594,66921954,48684069,29618097,19065972,66920354
(주)아이티아이즈,372800,2022/12,41671345,25132162,16539183,54571512,40248557,23760774,16487783,53543189
(주)아이티아이즈,372800,2023/12,48159749,17241598,30918151,74949244,42659506,16556404,26103101,64121054
(주)아이티엑스에이아이,099520,2018/12,,,,,20596414,14816862,5779553,27666210
(주)아이티엑스에이아이,099520,2019/12,22007317,9830642,12176675,31861192,21640097,9798819,11841278,30858558
(주)아이티엑스에이아이,099520,2020/12,44943673,19188615,25755058,29958304,44676239,19125826,25550413,29308337
(주)아이티엑스에이아이,099520,2021/12,23990315,8994631,14995684,27428788,25090016,9309049,15780967,27030725
(주)아이티엑스에이아이,099520,2022/12,23068890,18670698,4398192,25873130,23289012,19384411,3904601,25400172
(주)아이티엑스에이아이,099520,2023/12,28396994,25487497,2909497,13391974,28272308,25620719,2651589,13287553
(주)아이티엠반도체,084850,2018/12,240843669,100782603,140061066,228237125,234197899,99170196,135027704,219594049
(주)아이티엠반도체,084850,2019/12,430519931,266364234,164155697,397697086,395101942,259922235,135179706,395351385
(주)아이티엠반도체,084850,2020/12,436355434,267472109,168883325,391052585,398174219,277698772,120475447,359031037
(주)아이티엠반도체,084850,2021/12,606834145,258112024,348722121,512507433,614388471,284575988,329812483,488533825
(주)아이티엠반도체,084850,2022/12,654754162,197780858,456973304,633477433,595184484,262653004,332531480,604898839
(주)아이티엠반도체,084850,2023/12,600360035,186237883,414122152,580535283,602384482,270419879,331964603,538799918
(주)아이패밀리에스씨,114840,2018/12,,,,,,,,
(주)아이패밀리에스씨,114840,2019/12,,,,,,,,
(주)아이패밀리에스씨,114840,2020/12,,,,,30201839,15073071,15128768,79218233
(주)아이패밀리에스씨,114840,2021/12,,,,,52974588,41532633,11441955,71618220
(주)아이패밀리에스씨,114840,2022/12,,,,,72333626,50204175,22129451,85335169
(주)아즈텍더블유비이,032080,2018/12,,,,,105938029,90678277,15259752,47006133
(주)아즈텍더블유비이,032080,2019/12,,,,,117389875,95350332,22039542,44574103
(주)아즈텍더블유비이,032080,2020/12,,,,,125511329,98618159,26893170,36046351
(주)아즈텍더블유비이,032080,2021/12,,,,,144715453,110692105,34023348,36353883
(주)아즈텍더블유비이,032080,2022/12,,,,,142032160,109988449,32043710,45473798
(주)아즈텍더블유비이,032080,2023/12,,,,,124569428,108367550,16201877,37089482
(주)아진엑스텍,059120,2018/12,,,,,46712263,43382879,3329384,26576021
(주)아진엑스텍,059120,2019/12,,,,,48167634,43350436,4817198,20619941
(주)아진엑스텍,059120,2020/12,,,,,48347002,43174209,5172793,22649907
(주)아진엑스텍,059120,2021/12,,,,,51310527,44577715,6732812,41649798
(주)아진엑스텍,059120,2022/12,,,,,50408075,43638381,6769694,35691516
(주)아진엑스텍,059120,2023/12,,,,,47733264,42833398,4899867,24884104
(주)아톤,158430,2019/12,58962831,46105208,12857623,32525173,55935145,44992099,10943046,28938772
(주)아톤,158430,2020/12,57446845,49336388,8110458,29042823,54664935,48272788,6392147,24287266
(주)아톤,158430,2021/12,97856639,52878745,44977894,43281463,94400076,51208006,43192070,37671098
(주)아톤,158430,2022/12,119034600,70771120,48263480,44743477,114587131,67987246,46599885,36752154
(주)아톤,158430,2023/12,145001225,83153975,61847250,55030886,132721703,78265657,54456046,42975920
(주)아프리카티비,067160,2018/12,157544019,92893024,64650995,126627786,156547288,97571031,58976257,120649540
(주)아프리카티비,067160,2019/12,228549555,121788853,106760702,167868522,217039521,122452860,94586661,154983900
(주)아프리카티비,067160,2020/12,292037611,147559323,144478288,196566478,278191255,146997385,131193870,186974363
(주)아프리카티비,067160,2021/12,408149761,209426751,198723010,272294771,395781005,208551230,187229775,262651005
(주)아프리카티비,067160,2022/12,465125471,241174631,223950840,314976991,450590568,238557601,212032967,304340329
(주)안랩,053800,2018/12,244773950,194399209,50374741,159815065,242051757,193151648,48900109,156550808
(주)안랩,053800,2019/12,260216804,205671999,54544805,166992214,256804581,204264715,52539867,163005453
(주)안랩,053800,2020/12,280831435,217311052,63520382,178187327,276170272,214680080,61490192,172627484
(주)안랩,053800,2021/12,338208337,254689438,83518898,207272160,327492795,248347295,79145500,199351861
(주)안랩,053800,2022/12,345012452,259345209,85667243,227975281,334772888,252864878,81908010,216407740
(주)안랩,053800,2023/12,375384296,284716087,90668209,239201057,366801116,278054526,88746590,229808851
(주)안트로젠,065660,2018/12,,,,,101441141,56072729,45368412,3607167
(주)안트로젠,065660,2019/12,,,,,84593765,68393649,16200116,4147568
(주)안트로젠,065660,2020/12,,,,,94204109,81067067,13137043,4151233
(주)안트로젠,065660,2021/12,,,,,136700768,116866596,19834172,8121553
(주)안트로젠,065660,2022/12,,,,,124132713,106791385,17341328,6591011
(주)안트로젠,065660,2023/12,,,,,149431677,129444937,19986740,6500250
