회사명,거래소코드,회계년도,총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),종업원수증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),금융비용부담률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),사내유보 대 자기자본비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),유보율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자기자본구성비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),[제조]자산(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결)
(주)삼익악기,002450,2022/12,-10.89,-65.35,-38.57,2.5,10.25,,20.6,3.55,4.63,4.49,5.85,1.59,93.29,,0.59,1.27,1.1,1.35,2.12,3.69,8.05,0.79,0.4,,,,,16.93,43.11,186,257.88,516.97,128.94,27.11,52.25,49.98,156.39,95.68,60.9,107.66,100.03,100.1,7.49,10.64,3.75,6,3597.66,,521558833,325699587,258602638,55540638,15067692
(주)삼일씨엔에스,004440,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)삼일씨엔에스,004440,2021/12,0,0,0,0,0,,16.7,5.99,-1.35,4.9,-1.18,-0.19,99.72,,0.64,0.82,3.03,1.77,2.72,5.09,6.09,1.24,0.82,,,,,10.71,20.16,-253,-852.84,2055.16,207.78,16.63,66.59,78.73,232.64,151.54,30.71,61.15,163.4,27.02,-14.51,-85.95,-3.09,-4.79,17798.24,,351874251,226606277,188771720,24255706,-3063084
(주)삼일씨엔에스,004440,2022/12,16.93,0,0,-2.22,6.46,,10.28,-2.89,-2.44,-2.55,-2.28,-0.06,103.28,,0.63,0.88,2.24,1.58,2.28,5.16,6.52,1.07,0,,,,,7.33,15.95,-486,446.67,2007.33,133.72,12.5,85.09,65.83,197.66,143.18,53.05,55.78,240.61,51.91,-1.84,-3.64,-0.63,-1.07,18947.71,,411440527,241241191,216450869,31768364,-5880605
(주)삼천리,004690,2012/12,13.47,-14.52,19.15,2.32,15.24,,7.46,1.24,1.03,3.73,3.5,0.11,98.53,,1.32,3,2.37,3.44,3.45,771.12,6.22,1.84,0,,,,,7.93,17.88,11140,93957.83,5803.04,22.22,6.37,41.37,41.93,108.08,107.62,25.71,5.78,68.33,138.47,14.58,73.65,8.47,6.8,852120.39,,2775289821,3455369500,3197491053,214909898,35680116
(주)삼천리,004690,2013/12,-1,22.21,11.84,3.1,5.87,,7.53,1.44,1.1,4.45,3.81,0.18,98.51,,1.32,3.1,2.31,3.55,3.56,798.31,6.15,1.95,0,,,,,9.2,19.37,12459,-33119.87,5978.43,24.21,6.91,42.52,43.5,141.44,140.79,34.67,1.56,103.63,129.89,7.95,21.84,4.49,3.37,902107.75,,2747656135,3658069483,3382594935,222961028,40272231
(주)삼천리,004690,2014/12,33.2,-47.56,-62.83,-0.28,2.64,,6.92,0.73,0.31,2.19,1.4,0.26,99.29,,1.17,2.99,1.93,3.48,3.5,809.77,5.89,2.03,0,,,,,6.23,10.61,4630,-15138.56,5961.87,13.9,6.07,49.34,36.02,137.04,136.48,11.77,1.51,114.29,177.64,-4.18,-8.27,-2.67,-2.61,925959.32,,3659823478,3754788200,3495111445,232140799,11638694
(주)삼천리,004690,2015/12,-3.18,223.65,124.87,2.68,-2.31,,8.93,2.43,1.01,6.68,3.11,0.95,98.78,,1.02,2.75,1.62,3.33,3.35,722.07,6.14,1.91,0,,,,,8.8,14.57,10413,47843.64,6117.45,19.67,8.5,36.03,38.07,132.48,131.78,8.98,2.14,117.56,162.67,3.02,5.37,1.87,1.81,904525.15,,3543526900,3667872079,3340482341,238269876,37223888
(주)삼천리,004690,2016/12,4.14,-32.02,-6.9,2.35,-16.48,,9.67,1.98,0.65,4.47,2.82,1.12,98.78,,0.85,2.26,1.35,2.75,2.8,158.05,6.5,1.61,0.01,,,,,8.43,14.27,9694,81350.64,6257.79,19.41,10.16,37.1,36.94,151.04,146.85,17.95,8.22,80.66,170.74,11.26,21.87,7.1,8.55,755421.8,,3690167118,3063254301,2767060885,235610772,20057055
(주)삼천리,004690,2017/12,0.38,0.91,-61.74,0.07,7.57,,9.67,1.86,0.16,4.5,1.07,0.94,99.34,,0.89,2.42,1.41,2.76,2.82,133.2,6.99,1.61,0.01,,,,,8.29,14.29,3709,24724.54,6261.92,19.43,9.32,40.74,36.6,130.46,128.69,20.15,5.81,96.33,173.21,9.16,18.75,5.81,6.53,812596.15,,3704259229,3295097686,2976575845,257385417,5128383
(주)삼천리,004690,2018/12,-0.13,34.68,142.54,1.46,4.95,,10.07,2.38,0.77,6.05,2.57,1.06,98.7,,0.93,2.54,1.48,2.93,3.04,82.46,6.98,1.72,0.01,,,,,9.27,15.65,8995,30830.98,6350.99,21.28,9.91,40.01,36.99,154.88,145.95,20.4,16.28,90.83,170.36,4.83,10.09,3.04,3.26,852803.5,,3699411189,3458139501,3109806792,265991369,26603771
(주)삼천리,004690,2019/12,5.76,3.92,18,2.11,0.1,,10.48,2.47,1.04,6.2,2.98,1.04,98.24,,0.91,2.51,1.43,2.78,2.89,71.7,7.2,1.64,0.01,,,,,9.24,16.83,10614,78189.39,6482.12,22.27,10.44,39.72,35.6,135.18,132.22,33.65,8.4,84.21,180.87,8.77,18.91,5.65,6.39,853663.66,,3912362195,3461627493,3098981461,277080717,35974986
(주)삼천리,004690,2020/12,-1.34,11.94,-15.48,0.21,-7.16,,12,2.98,0.85,6.88,2.49,0.94,98.37,,0.83,2.31,1.29,2.5,2.55,132.11,7.19,1.5,0.01,,,,,9.54,17.3,9248,24727.48,6544.59,23.09,11.45,40.84,36.03,171.6,168.88,68.61,3.8,107.39,177.53,8.45,16.02,5.41,6.49,792554.57,,3859947628,3213828580,2828065400,289984267,27252090
(주)삼천리,004690,2021/12,9.98,-26.92,86.22,4.49,17.1,,10.04,1.86,1.89,4.91,4.52,0.65,98.1,,0.93,2.64,1.43,2.68,2.72,209.01,7.51,1.69,0,,,,,9.55,18.75,17385,84066.55,6829.47,25.46,10.77,40.99,34.39,169.86,168.09,44.05,2.53,84.32,190.75,7.92,17.02,5.2,5.86,928062.31,,4245308851,3763315856,3385659380,307658411,71110072
(주)삼천리,004690,2022/12,18.29,30.34,-17.25,4.57,53.83,,7.39,1.58,1.15,6.08,3.58,0.3,98.4,,1.25,3.86,1.85,3.03,3.09,141.2,7.43,1.72,0.01,,,,,8.98,20.32,14387,90783.49,7132.77,28.37,7.79,42.49,30.65,112.96,109.69,22.23,25.25,76.4,226.25,10.18,26.04,7.06,6.12,1427637.28,,5021952466,5789104872,5361238809,336629643,66728901
(주)서연,007860,2012/12,13.15,-3.63,-15.48,14.49,52.14,,10.61,4.08,2.6,18.43,12.59,0.33,96.13,,1.61,4.51,2.5,3.05,3.64,18.86,5.79,1.53,0.05,,,,,30.44,92.51,1420,1493.9,2027.77,322.65,20.09,58.66,35.18,101.25,84.67,20.37,1330.87,110.17,184.24,7.87,19.32,5.1,3.37,52990.01,,1378190064,2088646585,1867018371,136346327,54214490
